file_la,file_ld,file_lt,file_age,file_ddev,file_nuc,own,minor,file_ndev,file_ncomm,file_adev,file_nadev,file_avg_nddev,file_avg_nadev,file_avg_ncomm,file_ns,file_exp,file_sexp,file_rexp,file_nd,file_sctr,Bugs,commit_hash,release
7.0,25.0,51.0,16.53386911464288,4.0,3.0,0.9036526911363432,0.0,827.0,679.0,4.0,679.0,5.833198803167373,5.448397201740907,5.448650063395342,1.0,3396.0,421.4877520825643,2.5038220516909133,1.0,-0.1060590313642955,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
143.0,58.0,164.0,17.39184958559652,4.0,3.0,1.0396641111562417,0.0,847.0,676.0,4.0,676.0,6.850163185546881,5.459119661226207,5.458939101163804,1.0,5034.0,487.0026024444773,2.514057599631106,1.0,-0.1046625629038937,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
230.0,8.0,177.0,7.125764464714987,4.0,3.0,0.9543529724131844,0.0,925.0,674.0,4.0,674.0,6.434005403418231,5.465486339722552,5.464963152800209,1.0,4539.0,401.3915797203276,2.3228863549074354,1.0,-0.0988666641937439,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
37.0,28.0,63.0,18.744498036896605,4.0,3.0,0.9338735341250652,0.0,821.0,679.0,4.0,679.0,5.522124223648578,5.449098653648263,5.449321266700038,1.0,3775.0,454.0454856539061,2.511419706680808,1.0,-0.0582311278743191,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
35.0,11.0,93.0,8.032500335545162,4.0,3.0,0.9561064593393764,0.0,797.0,678.0,4.0,678.0,6.776096794869513,5.451292305582373,5.451434234895844,1.0,4682.0,427.0578381492201,2.6366068917612155,1.0,-0.0830499360486503,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
14.0,23.0,58.0,19.014831201358525,3.0,3.0,0.9377911610114332,0.0,768.0,679.0,4.0,679.0,5.647720718343961,5.448282110405611,5.448553982235633,1.0,3821.0,480.3317687868387,2.5137096999161974,1.0,-0.0381445275683899,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
13.0,22.0,58.0,18.917231868909507,3.0,3.0,0.9380909790622494,0.0,777.0,679.0,4.0,679.0,5.725133465286392,5.4482748786709525,5.448546749973891,1.0,3812.0,482.5029937334817,2.513214076586187,1.0,-0.0416658378381349,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
10.0,27.0,46.0,18.564377364691342,3.0,3.0,0.9247770131571968,0.0,867.0,679.0,4.0,679.0,5.189932396244102,5.448288534981672,5.448555079756721,1.0,2932.0,409.7373853460314,2.446135225426626,1.0,-0.0908256333593205,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
13.0,22.0,57.0,18.78590186467267,3.0,3.0,0.9391356124891246,0.0,782.0,679.0,4.0,679.0,5.746242795833229,5.448274937397332,5.448546808704267,1.0,3817.0,476.951324221835,2.5199355336693827,1.0,-0.0418309136905706,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
16.0,14.0,56.0,14.16311336361635,4.0,3.0,0.93249240176824,0.0,835.0,679.0,4.0,679.0,5.674859955741991,5.448802850588921,5.449051237460914,1.0,3581.0,430.3531917847906,2.5135595814442278,1.0,-0.072305838117693,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
17.0,15.0,54.0,13.900453355142666,4.0,3.0,0.9345816686219908,0.0,845.0,679.0,4.0,679.0,5.717078616835674,5.448802968041707,5.449051354921694,1.0,3592.0,419.2498527614975,2.5270024956106187,1.0,-0.0726359898225644,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
25.0,31.0,60.0,19.46866232118888,4.0,3.0,0.932599388244096,0.0,769.0,679.0,4.0,679.0,5.651777245635367,5.449009805786584,5.449247734804392,1.0,3920.0,471.461603602936,2.527696100156242,1.0,-0.0528214435582611,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
15.0,14.0,55.0,13.724117974833362,4.0,3.0,0.9330707374615312,0.0,835.0,679.0,4.0,679.0,5.761561954828266,5.448628644107359,5.448881538772992,1.0,3623.0,429.29766318994376,2.5227800027063694,1.0,-0.0748860386462134,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
83.0,17.0,190.0,11.69797630872721,4.0,3.0,0.9561170806222282,0.0,902.0,677.0,4.0,677.0,5.777651547330519,5.456868477925562,5.456813969349886,1.0,4212.0,427.577716632959,2.4443417023953256,1.0,-0.0950135724137062,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
10.0,33.0,59.0,17.467130849517403,4.0,3.0,0.9351296544815164,0.0,818.0,679.0,4.0,679.0,5.712841436680161,5.448392749842472,5.448652376038592,1.0,3622.0,487.13839007839294,2.5002526179390543,1.0,-0.0917589739699307,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
9.0,23.0,42.0,18.877107940360183,4.0,3.0,0.9301534669348198,0.0,855.0,679.0,4.0,679.0,5.478923749199056,5.447581778883553,5.447873666473799,1.0,3380.0,454.4071840307344,2.4981468592197773,1.0,-0.0795709365511983,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
7.0,25.0,44.0,19.51044959072442,3.0,3.0,0.9307529946964966,0.0,862.0,679.0,4.0,679.0,5.33576229940352,5.447761018673247,5.448048398811745,1.0,3199.0,433.5557077594243,2.482352009934568,1.0,-0.0793293138155377,0,3559b2035a93481e1eb7c3ccd42e104a67202485,24.0
