file_la,file_ld,file_lt,file_age,file_ddev,file_nuc,own,minor,file_ndev,file_ncomm,file_adev,file_nadev,file_avg_nddev,file_avg_nadev,file_avg_ncomm,file_ns,file_exp,file_sexp,file_rexp,file_nd,file_sctr,Bugs,commit_hash
328.0,10.0,134.0,2.245403202504537,10.0,3.0,0.5663027911175444,1.0,186.0,43.0,3.0,43.0,9.590065166660382,2.2441491750435563,2.244146282334976,1.0,133.0,16.031342567451592,1.4559447893664823,1.0,-0.6231180302897824,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
31.0,1.0,54.0,2.7039410256120666,5.0,3.0,0.835566382982061,0.0,103.0,43.0,3.0,43.0,4.792304086752507,2.244224828275861,2.244225038512657,1.0,114.0,23.43782543180589,1.2885937515172603,1.0,-0.1812845982543385,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
158.0,2.0,89.0,2.484850136012816,7.0,3.0,0.7228521555701521,1.0,135.0,43.0,3.0,43.0,6.707302995146334,2.244191610484644,2.2441904604289165,1.0,120.0,20.901830971394865,1.3579655161496231,1.0,-0.3727055867693108,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
13.0,19.0,54.0,2.827885745498912,6.0,3.0,0.8278895645231231,0.0,116.0,43.0,3.0,43.0,5.846725042734108,2.2442513223988017,2.2442528247271736,1.0,120.0,21.51551701374386,1.2718062251764084,1.0,-0.1614545994220415,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
5.0,20.0,44.0,2.894200097026056,6.0,3.0,0.8498104395558947,0.0,114.0,43.0,3.0,43.0,6.193331115906496,2.244245406292896,2.2442465274486576,1.0,120.0,20.429358030967062,1.2774912163085457,1.0,-0.1242917190021914,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
14.0,22.0,54.0,2.7559895269124817,5.0,3.0,0.8519951296227524,0.0,96.0,43.0,3.0,43.0,5.018792859266755,2.244247829291527,2.2442491475471398,1.0,121.0,23.727865762344447,1.2656819487550226,1.0,-0.1510169625476292,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
5.0,20.0,44.0,2.8949666600252737,6.0,3.0,0.8484565152385165,0.0,115.0,43.0,3.0,43.0,6.185752686227906,2.244245218533748,2.2442463301310904,1.0,120.0,20.377427900469044,1.2771157088830127,1.0,-0.1260156194057166,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
18.0,18.0,53.0,2.8677763153590745,7.0,3.0,0.8125690754049538,1.0,135.0,43.0,3.0,43.0,6.787569535075693,2.244249796667816,2.244251286088686,1.0,125.0,20.317605013082986,1.280568939041519,1.0,-0.1632348520708016,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
36.0,62.0,83.0,2.724402753595649,4.0,3.0,0.8279848792147377,0.0,67.0,43.0,3.0,43.0,4.040443656860264,2.2442229455399825,2.24422292222293,1.0,169.0,24.117118463001987,1.2742450774997711,1.0,-0.1309492316735082,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
14.0,10.0,47.0,2.87490042334544,7.0,2.0,0.8187260585059126,0.0,146.0,43.0,2.0,43.0,7.48330806137352,2.244247741420525,2.2442492478875,1.0,118.0,20.28521482197336,1.290649702086454,1.0,-0.1556100604166133,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
5.0,30.0,53.0,2.861134344213582,6.0,3.0,0.8427766262342875,0.0,105.0,43.0,3.0,43.0,6.012392897732013,2.2442403888247258,2.2442412561620912,1.0,129.0,20.939675536175148,1.2778244806699988,1.0,-0.1310790350055528,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
31.0,39.0,73.0,2.801363133940666,6.0,3.0,0.8003217704035948,0.0,99.0,43.0,3.0,43.0,5.34594869103007,2.244234885251818,2.244235475495413,1.0,146.0,21.55543413227632,1.269714695373119,1.0,-0.1622643193975031,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
12.0,11.0,45.0,2.871423214944835,7.0,2.0,0.828031916338494,0.0,138.0,43.0,2.0,43.0,7.108184551733821,2.2442353940773585,2.244236210790769,1.0,120.0,20.360826376612728,1.289606049168894,1.0,-0.1492712596967588,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
2.0,15.0,43.0,2.8772443748788192,6.0,3.0,0.8439449290645458,1.0,123.0,43.0,3.0,43.0,6.289183810072304,2.2442408367532654,2.244241805532351,1.0,123.0,20.72502933757888,1.282468067963182,1.0,-0.1322175886428221,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
3.0,22.0,47.0,2.885409372581166,6.0,3.0,0.8479783132697377,0.0,111.0,43.0,3.0,43.0,6.176979821205777,2.2442443131333096,2.2442453792813084,1.0,122.0,20.56064314591067,1.2777665667792042,1.0,-0.1258569158374676,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
8.0,17.0,48.0,2.874302093409572,6.0,3.0,0.831945061210919,1.0,125.0,43.0,3.0,43.0,6.343304381751225,2.2442467853328254,2.2442480580740254,1.0,124.0,20.57684103908431,1.2798690033389923,1.0,-0.1436924636329285,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
4.0,17.0,46.0,2.872753108093662,6.0,3.0,0.8404972497668566,1.0,122.0,43.0,3.0,43.0,6.220726902554913,2.244246973953396,2.244248254899883,1.0,125.0,20.86686116088509,1.281004756952289,1.0,-0.1341149210841503,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
4.0,15.0,44.0,2.878056997445267,6.0,3.0,0.8396741928197228,1.0,125.0,43.0,3.0,43.0,6.348371948954619,2.2442407307188037,2.2442416947809303,1.0,123.0,20.579749768413645,1.2818862250197849,1.0,-0.137015933165616,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
1.0,22.0,47.0,2.8870735631039453,6.0,3.0,0.8438272397651718,0.0,114.0,43.0,3.0,43.0,6.189254544100821,2.2442439452588534,2.2442449929701835,1.0,122.0,20.409344558830625,1.276872813448418,1.0,-0.1308690629079656,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
8.0,13.0,47.0,2.88199094926639,7.0,3.0,0.8260475904329573,1.0,134.0,43.0,3.0,43.0,6.802289204157871,2.2442530814531727,2.2442547362855145,1.0,120.0,20.361374055080905,1.2824783856036022,1.0,-0.1480637280898208,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
3.0,22.0,46.0,2.884846169093908,6.0,3.0,0.8493608137638939,0.0,111.0,43.0,3.0,43.0,6.17335504706651,2.244244438363502,2.2442455107935717,1.0,122.0,20.61113589899621,1.278067588142077,1.0,-0.1241840727587672,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
49.0,12.0,74.0,2.5392084365645182,8.0,5.0,0.8144681576416399,1.0,110.0,43.0,5.0,43.0,7.029313054314726,2.244202024539609,2.2442026164648388,1.0,130.0,28.415045259838852,1.356192261959018,1.0,-0.2112620649857762,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
196.0,4.0,163.0,2.2263157700330534,17.0,2.0,0.655522063488511,0.0,237.0,43.0,4.0,43.0,14.767753300703976,2.2440982289184066,2.2440966415919537,1.0,78.0,29.89477016907661,1.5163249375058838,1.0,-0.5513364928824025,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
3.0,8.0,40.0,2.858390477695122,6.0,3.0,0.8550715244957744,1.0,119.0,43.0,3.0,43.0,5.688825639107904,2.244243641249158,2.2442448133518003,1.0,126.0,21.776201057984263,1.285842723665963,1.0,-0.1149608953821074,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
27.0,4.0,69.0,2.862600903455593,9.0,4.0,0.799054169310681,1.0,189.0,43.0,5.0,43.0,11.68176469262316,2.244219678809478,2.244219785854195,1.0,57.0,19.799587762899684,1.3017593906413916,1.0,-0.2105683031441749,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
1.0,12.0,40.0,2.885041933075938,6.0,3.0,0.8460037854873169,0.0,127.0,43.0,3.0,43.0,5.84445576545847,2.244242059066164,2.244243011953831,1.0,123.0,20.65299505026861,1.2806534624277266,1.0,-0.1261810913779429,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
1.0,11.0,38.0,2.8255142905964323,5.0,3.0,0.8709365461565551,1.0,99.0,43.0,3.0,43.0,5.0342550250356695,2.2442417629218125,2.2442427490251804,1.0,127.0,21.673137680827622,1.3051749054638533,1.0,-0.0974617945406674,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
10.0,8.0,37.0,2.8271154149522397,6.0,3.0,0.8631366873270109,1.0,115.0,43.0,4.0,43.0,6.001736851499624,2.244233527049381,2.2442341403152515,1.0,125.0,21.214464306639044,1.310891643703448,1.0,-0.1157852245556925,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
81.0,8.0,87.0,2.7906273828334216,11.0,1.0,0.7302078343878821,1.0,206.0,43.0,1.0,43.0,10.935509900836696,2.244197477770541,2.2441971829031786,1.0,85.0,18.238226321566174,1.366426898131476,1.0,-0.3036746751192767,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
34.0,7.0,29.0,2.7722609062653305,6.0,4.0,0.8794156203147109,1.0,126.0,43.0,4.0,43.0,6.65219191878473,2.2442354664603394,2.24423625524972,1.0,136.0,21.669669593283245,1.337679817184554,1.0,-0.1120913921728277,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
78.0,83.0,147.0,2.4769478410600088,17.0,1.0,0.7408191645845852,1.0,209.0,43.0,1.0,43.0,15.216691987244229,2.244092799419114,2.244089604509231,1.0,17.0,26.16523692966684,1.5328094575563551,1.0,-0.2234616588433396,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
4.0,13.0,40.0,2.8490578933377564,6.0,3.0,0.8650039134628604,0.0,106.0,43.0,3.0,43.0,5.414859655507183,2.2442375233249887,2.2442382772630114,1.0,127.0,21.66123385027337,1.2919047015050338,1.0,-0.1007889706956483,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
19.0,13.0,41.0,2.805814076516433,6.0,3.0,0.8609957148676872,1.0,113.0,43.0,3.0,43.0,5.462999067992695,2.244236086076957,2.2442368676240654,1.0,128.0,21.20604752420774,1.3175740118148471,1.0,-0.1267903715896221,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
42.0,11.0,58.0,2.799123360545037,7.0,3.0,0.8048762360651904,1.0,136.0,43.0,3.0,43.0,6.674695786182828,2.244223517762444,2.244223778648531,1.0,123.0,20.236172878503574,1.3172273417714178,1.0,-0.1902943096067603,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
6.0,7.0,42.0,2.780389848339035,5.0,2.0,0.8658433574437003,0.0,105.0,43.0,3.0,43.0,5.385453633798839,2.244232476649086,2.2442330126001804,1.0,109.0,22.75148424467197,1.2861091772492317,1.0,-0.1432496339921463,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
14.0,7.0,73.0,2.6247758660485307,5.0,4.0,0.8481768804967964,1.0,29.0,43.0,5.0,43.0,4.155154351305112,2.244206778988906,2.244206509829687,1.0,96.0,23.5683779939505,1.365244359947107,1.0,-0.1203173236719095,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
19.0,14.0,48.0,2.779493442218853,8.0,4.0,0.8406341762345164,1.0,157.0,43.0,5.0,43.0,8.926669451892502,2.244219382760279,2.244219827045189,1.0,99.0,23.049945335240995,1.3124964978483915,1.0,-0.1520072811841821,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
7.0,7.0,65.0,2.585462835369817,4.0,6.0,0.8855100784175486,2.0,15.0,43.0,7.0,43.0,1.6830595837107802,2.2442103979417563,2.24421017998414,1.0,109.0,24.18552219555683,1.3906902224722524,1.0,-0.0568892330747333,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
42.0,12.0,79.0,2.6993759810442213,8.0,4.0,0.8023627120950125,1.0,115.0,43.0,4.0,43.0,7.767121344292238,2.2441997080151457,2.2441992977215324,1.0,74.0,21.01900544583736,1.371117123119969,1.0,-0.1875140772542639,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
17.0,13.0,54.0,2.7564288265736407,6.0,4.0,0.8520770464923518,1.0,79.0,43.0,5.0,43.0,4.639854745653067,2.24421781551917,2.24421773604859,1.0,124.0,21.7648889672286,1.332817110658709,1.0,-0.1231529483372316,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
9.0,5.0,45.0,2.80425750045068,6.0,3.0,0.8599582608880816,0.0,83.0,43.0,4.0,43.0,4.4810251862333175,2.244241608377402,2.2442426600153684,1.0,131.0,22.938613543278983,1.2948923686623814,1.0,-0.0946986369794669,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
5.0,2.0,21.0,2.7645096111789385,3.0,2.0,0.9099168975271124,2.0,51.0,43.0,3.0,43.0,2.2088808406962297,2.244236349150832,2.244236986312014,1.0,122.0,20.72868651570566,1.3503218878863952,1.0,-0.0549996770380465,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
13.0,7.0,17.0,2.6620258284657834,2.0,2.0,0.9349930199117223,2.0,38.0,43.0,3.0,43.0,1.4680281122074,2.244230744250212,2.244231164860988,1.0,112.0,23.03463697761272,1.3533130415322812,1.0,-0.062908222338791,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
37.0,3.0,35.0,2.6378892845716284,4.0,3.0,0.8971550090393781,0.0,93.0,43.0,3.0,43.0,4.746092413766364,2.2442205959279637,2.244220645211012,1.0,117.0,24.82366291156682,1.319716581395608,1.0,-0.1466532826197424,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
20.0,5.0,44.0,2.7420762064507205,6.0,4.0,0.8580186886752107,0.0,97.0,43.0,4.0,43.0,5.290272817237918,2.2442228613658743,2.244223436305809,1.0,129.0,22.74561357318804,1.3360328625426603,1.0,-0.1225964050172895,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
54.0,4.0,47.0,2.705740001436295,6.0,3.0,0.8322484136718674,0.0,105.0,43.0,3.0,43.0,5.169491244174028,2.24421048338964,2.2442103801176017,1.0,124.0,20.52117424655514,1.3673483258848178,1.0,-0.1871094888974805,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
96.0,12.0,118.0,2.639193659394132,13.0,3.0,0.6769383837954464,0.0,167.0,43.0,3.0,43.0,13.485188473366646,2.244168922800704,2.244168211798714,1.0,56.0,18.940517776343224,1.443171910023252,1.0,-0.3648466546751515,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
14.0,10.0,40.0,2.9159296722794728,7.0,4.0,0.8519324733826502,1.0,133.0,43.0,4.0,43.0,7.098865596488946,2.2442440319311903,2.244245116722061,1.0,118.0,21.12974145462392,1.2705258552438194,1.0,-0.1112580310843571,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
2.0,3.0,72.0,2.6096588622948285,5.0,4.0,0.8480379075488236,0.0,48.0,43.0,4.0,43.0,4.180716243999227,2.244218412150369,2.244218454484535,1.0,107.0,27.440811069613183,1.289059260135424,1.0,-0.1480364383264228,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
29.0,19.0,92.0,2.588471300516618,5.0,2.0,0.8152505500226976,0.0,58.0,43.0,3.0,43.0,4.65866806252501,2.2441998078443293,2.244199018530618,1.0,109.0,26.686321385387014,1.2914425799467284,1.0,-0.2078185406184563,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
6.0,5.0,46.0,2.799921767322225,5.0,3.0,0.8569457810877498,0.0,79.0,43.0,4.0,43.0,4.762539754489335,2.2442363215891463,2.2442370469767323,1.0,125.0,22.190502059308088,1.3063954341183364,1.0,-0.0989696508446401,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
63.0,4.0,37.0,2.6238810630327705,5.0,3.0,0.865390866917178,1.0,112.0,43.0,4.0,43.0,5.50140435866571,2.2442082187803085,2.2442079835846456,1.0,114.0,22.983905223529284,1.3563509447217643,1.0,-0.1885631836375746,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
43.0,26.0,41.0,2.8918236156127066,7.0,2.0,0.819721960139647,1.0,161.0,43.0,2.0,43.0,9.91311034709297,2.2442303161510564,2.2442309862037075,1.0,102.0,16.705826231510684,1.3234952912706497,1.0,-0.2253071476853116,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
5.0,11.0,32.0,2.8524033150042283,7.0,1.0,0.8320033046370244,0.0,150.0,43.0,1.0,43.0,6.74520242106407,2.2442367983922296,2.244237964033659,1.0,122.0,21.60376340446915,1.2955287990783813,1.0,-0.1515741006252456,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
42.0,26.0,42.0,2.8920708212382333,7.0,2.0,0.8192441260299163,1.0,160.0,43.0,2.0,43.0,9.801227393440104,2.244230076111477,2.244230734174979,1.0,101.0,16.67086044311563,1.3238696774389782,1.0,-0.2271446870636345,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
43.0,26.0,41.0,2.891641711210373,7.0,2.0,0.8211580409652617,1.0,161.0,43.0,2.0,43.0,9.888479565795224,2.24423032413946,2.244230994331029,1.0,102.0,16.753623901947797,1.3236566512660348,1.0,-0.2237300370906579,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
5.0,4.0,50.0,2.812835933940916,6.0,3.0,0.8464522035541284,1.0,93.0,43.0,4.0,43.0,5.587382985601547,2.2442338849103334,2.2442345486658044,1.0,121.0,22.103429457472227,1.3050428969634165,1.0,-0.1054796952460077,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
4.0,23.0,53.0,2.810987395673562,5.0,3.0,0.8596827737674148,0.0,77.0,43.0,4.0,43.0,4.180685770532838,2.244241496594061,2.2442424148384594,1.0,138.0,22.801962266408868,1.2825490427670432,1.0,-0.0926265944261235,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
1.0,26.0,54.0,2.8183679174750367,5.0,3.0,0.8522760058866528,0.0,87.0,43.0,4.0,43.0,4.524360023954047,2.244239148097775,2.2442399627008784,1.0,140.0,22.67327697762184,1.276688628496407,1.0,-0.1065260456445537,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
2.0,4.0,55.0,2.86098783992826,7.0,3.0,0.8281377795445388,0.0,140.0,43.0,3.0,43.0,7.213911489401986,2.2442130312205872,2.244212572629888,1.0,101.0,21.78665519385138,1.281406682319432,1.0,-0.1466142775981017,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
5.0,4.0,47.0,2.8165196547535603,7.0,2.0,0.8564496300417381,0.0,115.0,43.0,3.0,43.0,4.894788137708503,2.24422639883611,2.244226886383629,1.0,113.0,21.657435691663068,1.3238409154770638,1.0,-0.1153697971102501,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
4.0,9.0,40.0,2.8689159778561053,6.0,3.0,0.8504103771617443,0.0,115.0,43.0,3.0,43.0,5.287943167046624,2.2442393489516075,2.244240172627264,1.0,126.0,21.2635678908971,1.2813857130412905,1.0,-0.1139779227150549,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
14.0,9.0,48.0,2.8083324539862278,6.0,2.0,0.8416521045402064,0.0,107.0,43.0,3.0,43.0,5.414985992413854,2.244232102769402,2.244232651642021,1.0,123.0,21.231492424073696,1.3116717064852397,1.0,-0.1298377360644646,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
44.0,16.0,63.0,2.7502923234230434,7.0,2.0,0.8134563663242202,0.0,102.0,43.0,3.0,43.0,5.236929810962916,2.244218010014848,2.244217897693812,1.0,116.0,19.905246166637266,1.3467152461021767,1.0,-0.1841336308532039,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
3.0,2.0,46.0,2.8179458389395955,7.0,3.0,0.8504871885841228,1.0,135.0,43.0,4.0,43.0,7.064680534667284,2.2442277535118187,2.244228226074602,1.0,102.0,22.579478581427946,1.291518505707234,1.0,-0.1372962384867203,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
1.0,21.0,53.0,2.85878959747562,6.0,3.0,0.8404498679654162,0.0,114.0,43.0,3.0,43.0,6.428966679720734,2.244233721150102,2.244234263588007,1.0,126.0,21.47988245175328,1.2815011841334485,1.0,-0.1219586569199393,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
4.0,14.0,44.0,2.818182016841221,5.0,3.0,0.8647697550900517,0.0,89.0,43.0,4.0,43.0,4.490991366728438,2.244238386281016,2.244239222942662,1.0,132.0,22.348687651529943,1.2934936263086492,1.0,-0.1007901015435743,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
1.0,13.0,48.0,2.7448579176801897,4.0,2.0,0.8767543258204022,0.0,71.0,43.0,2.0,43.0,3.692441361433473,2.244233053173747,2.2442335736915986,1.0,112.0,23.634013977440816,1.2900291924413252,1.0,-0.1208544006845634,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
105.0,4.0,59.0,2.578842564109188,6.0,3.0,0.7957936269727683,0.0,123.0,43.0,3.0,43.0,6.15260081904077,2.2442111828171774,2.24421085335192,1.0,117.0,21.73338894302662,1.3342243217431782,1.0,-0.2840345521290656,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
13.0,40.0,67.0,2.7778853315599834,5.0,3.0,0.842557322679565,0.0,72.0,43.0,3.0,43.0,4.051365453280576,2.2442350273198786,2.2442356178427523,1.0,146.0,22.9074857534451,1.2832206927851004,1.0,-0.1161050617810221,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
199.0,11.0,77.0,2.407600663128271,6.0,3.0,0.7429592422140707,1.0,141.0,43.0,3.0,43.0,7.0209644772265385,2.244183244563074,2.2441817568171456,1.0,127.0,20.033617963810684,1.406146059456942,1.0,-0.399448944526005,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
136.0,7.0,66.0,2.5155912782172534,6.0,3.0,0.7808260479269387,0.0,125.0,43.0,3.0,43.0,6.188175384875756,2.2442016439720094,2.244200916930132,1.0,120.0,21.2877233208496,1.3601402549925885,1.0,-0.3195434917966946,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
158.0,10.0,67.0,2.4555030107387226,5.0,3.0,0.7864292117499007,0.0,123.0,43.0,3.0,43.0,6.025359073616558,2.244192485542953,2.2441913760930903,1.0,125.0,21.44712775937524,1.3874293229961134,1.0,-0.3321967356627374,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
3.0,11.0,45.0,2.8195942495822126,5.0,2.0,0.8498308179809684,0.0,112.0,43.0,2.0,43.0,5.734468404098264,2.244236257891721,2.2442370523228647,1.0,113.0,21.997229270070964,1.2798158601927436,1.0,-0.1476550604564673,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
6.0,20.0,44.0,2.893433534026838,6.0,3.0,0.8511643638732732,0.0,113.0,43.0,3.0,43.0,6.200909545585077,2.244245594052039,2.24424672476622,1.0,120.0,20.48128816146509,1.2778667237340786,1.0,-0.1225678185986662,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
9.0,22.0,51.0,2.849497815865316,5.0,3.0,0.8550368162800325,0.0,92.0,43.0,3.0,43.0,4.829638632380336,2.244244679382568,2.244245760011813,1.0,130.0,22.073369089096293,1.2770270089354128,1.0,-0.1057952968570332,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
4.0,4.0,37.0,2.745792146526651,4.0,3.0,0.8856316166736959,0.0,91.0,43.0,3.0,43.0,4.694726599618583,2.244242012720001,2.244242935913283,1.0,95.0,24.309169149437377,1.2572116123729298,1.0,-0.1399079856716966,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
13.0,13.0,43.0,2.865064907977488,6.0,3.0,0.862725463630897,0.0,100.0,43.0,3.0,43.0,4.931515371124512,2.2442442101061824,2.244245265551504,1.0,127.0,21.89134761396742,1.2780173514848006,1.0,-0.0930297559097744,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
4.0,18.0,42.0,2.8361590100449647,5.0,3.0,0.8651808673806222,0.0,88.0,43.0,3.0,43.0,4.4441534972172905,2.244240641000505,2.244241501384937,1.0,129.0,21.541105980131118,1.2909806646114852,1.0,-0.111313091657038,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
9.0,8.0,41.0,2.8509520936522703,6.0,4.0,0.8624951380657743,1.0,98.0,43.0,4.0,43.0,5.044700591870669,2.2442415849382824,2.244242523437824,1.0,123.0,21.55995410522936,1.2921401400172412,1.0,-0.0944468029002313,0,559acfd0b89d17a6f3d82fa82d7231700dfd5f13
