file_la,file_ld,file_lt,file_age,file_ddev,file_nuc,own,minor,file_ndev,file_ncomm,file_adev,file_nadev,file_avg_nddev,file_avg_nadev,file_avg_ncomm,file_ns,file_exp,file_sexp,file_rexp,file_nd,file_sctr,Bugs,commit_hash,release
31.0,11.0,56.0,4.478927003985713,2.0,8.0,0.8818281920066059,0.0,64.0,519.0,8.0,519.0,4.637517542912216,36.50783483434643,36.507899216219606,1.0,628.0,220.08292485758005,0.7784912492970848,1.0,-0.2958973991181958,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
32.0,12.0,71.0,4.50102813758269,2.0,8.0,0.8758799641841513,0.0,65.0,519.0,8.0,519.0,4.72183648455333,36.50824941292692,36.50834600994243,1.0,628.0,218.05969171533556,0.7789778096007873,1.0,-0.2988424676198611,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
6.0,19.0,809.0,3.8541733372177047,2.0,9.0,0.9078158789682492,0.0,84.0,519.0,9.0,519.0,6.554503352206026,36.50747761501102,36.50751605967552,1.0,1419.0,86.27875241860704,0.4126095485869283,1.0,-0.3191012150935182,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
32.0,10.0,55.0,4.615873111477484,2.0,8.0,0.8662244098194342,0.0,64.0,519.0,8.0,519.0,4.719418723543943,36.507103024751366,36.50711126960235,1.0,573.0,209.66025679582967,0.8128210608846786,1.0,-0.308990693550815,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
31.0,10.0,73.0,4.564521443416598,2.0,8.0,0.866713571762252,0.0,64.0,519.0,8.0,519.0,4.746776189312857,36.50677133848203,36.506754587036255,1.0,608.0,206.53398529414872,0.8082590748684997,1.0,-0.3096165462034296,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
32.0,10.0,44.0,4.583516004625681,2.0,8.0,0.887561882172525,0.0,63.0,519.0,8.0,519.0,4.575131096855965,36.50815035420734,36.50823818186871,1.0,578.0,215.91956075510555,0.8020670924771465,1.0,-0.2925382266070445,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
31.0,11.0,49.0,4.462494933033141,2.0,8.0,0.87896709067807,0.0,64.0,519.0,8.0,519.0,4.637807275954594,36.50590074681934,36.50581778622524,1.0,629.0,223.7740542392521,0.7712951351424144,1.0,-0.2932348525385017,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
34.0,12.0,80.0,4.663234831807472,2.0,8.0,0.9110980979158132,0.0,65.0,519.0,8.0,519.0,4.873467532997224,36.507325589107495,36.5073511403319,1.0,562.0,212.82217808837183,0.7940889683454426,1.0,-0.2917778610435407,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
32.0,11.0,45.0,4.576635286863979,2.0,8.0,0.8940236869651524,0.0,64.0,519.0,8.0,519.0,4.642113779702191,36.50769015121557,36.50774439086257,1.0,580.0,217.7480780503156,0.792824636201243,1.0,-0.2936446255668337,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
12.0,19.0,652.0,4.408855197181948,2.0,8.0,0.9698154003585512,0.0,84.0,519.0,8.0,519.0,6.043690633292749,36.50535806953863,36.50523102375183,1.0,1053.0,127.5866482857936,0.3724000444235842,1.0,-0.2156264415052074,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
6.0,8.0,332.0,3.8220779293625866,2.0,8.0,0.8047490124248093,0.0,78.0,519.0,8.0,519.0,5.83736530393383,36.50844931367754,36.50856280586247,1.0,1092.0,191.8358248854712,0.3364313837549444,1.0,-0.249658520841204,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
35.0,11.0,107.0,4.980664157026308,2.0,8.0,0.9765980505248568,0.0,64.0,519.0,8.0,519.0,4.703707871752511,36.50794782110954,36.50802061473754,1.0,452.0,190.0563453546151,0.8660617539905193,1.0,-0.2875709639313795,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
31.0,11.0,50.0,4.47392491267737,2.0,8.0,0.8808327377984682,0.0,64.0,519.0,8.0,519.0,4.665124111562544,36.50663209767468,36.50660512386415,1.0,626.0,222.38765440864077,0.7753476924284546,1.0,-0.2930436949141485,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
36.0,12.0,251.0,5.305024196089709,2.0,8.0,0.8527026474259445,0.0,72.0,519.0,8.0,519.0,5.424896277638663,36.50486603695139,36.50470118945285,1.0,409.0,166.88508590121967,0.6583833753485038,1.0,-0.2335928758659265,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
26.0,7.0,139.0,4.794870361246618,2.0,8.0,0.8718131071042483,0.0,67.0,519.0,8.0,519.0,5.297670503826027,36.50668013990618,36.5066562412903,1.0,561.0,189.54471158239448,0.6699373317580815,1.0,-0.2830626379755634,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
30.0,9.0,105.0,4.87704269816378,2.0,8.0,0.8129134689364339,0.0,69.0,519.0,8.0,519.0,5.028037677723888,36.50668206110966,36.506658655598095,1.0,493.0,207.1023394570164,0.6245672578362913,1.0,-0.25435926365774,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
32.0,11.0,40.0,4.550945458155237,2.0,8.0,0.8865705157786967,0.0,64.0,519.0,8.0,519.0,4.571596251441624,36.50759768397748,36.50764473555364,1.0,587.0,220.2625223036369,0.7872283025646414,1.0,-0.2926783805745378,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
30.0,10.0,38.0,4.4991371112241465,2.0,8.0,0.8863076142603137,0.0,63.0,519.0,8.0,519.0,4.568049152568098,36.50852780497903,36.50864491305703,1.0,610.0,219.92571516739025,0.7884000027536975,1.0,-0.2910639570943252,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
30.0,11.0,50.0,4.424649824673811,2.0,9.0,0.8833136316491919,0.0,64.0,519.0,8.0,519.0,4.614784962677897,36.50401916135406,36.50379238268437,1.0,647.0,224.68095067941292,0.7656028988729466,1.0,-0.2899821034458309,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
31.0,16.0,140.0,4.360600625247917,2.0,8.0,0.8476178346510158,0.0,68.0,519.0,8.0,519.0,5.165970389212037,36.50621495472464,36.50615517352868,1.0,724.0,221.8864375081743,0.7421104936273981,1.0,-0.2881312188557275,0,f19b370798078dcfe25e30086d3f1b8afb7596c6,5.0
