file_la,file_ld,file_lt,file_age,file_ddev,file_nuc,own,minor,file_ndev,file_ncomm,file_adev,file_nadev,file_avg_nddev,file_avg_nadev,file_avg_ncomm,file_ns,file_exp,file_sexp,file_rexp,file_nd,file_sctr,Bugs,commit_hash,release
297.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,15.0,0.0,1.0,-0.4519571526867154,1,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
14.0,7.0,66.0,52.14292269412407,2.0,6.0,0.9321433868630492,0.0,26.0,119.0,6.0,119.0,2.031870787301328,10.531538116193644,10.531514652617153,1.0,161.0,146.08617108301314,2.2318509692165875,1.0,-0.2434618642005174,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
47.0,19.0,333.0,8.78635273226405,2.0,7.0,0.9268781569651215,0.0,31.0,119.0,6.0,119.0,2.601051886462536,10.531651297757476,10.531636635742124,1.0,156.0,143.4825407077727,7.225996508938179,1.0,-0.2940590880785091,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
23.0,11.0,115.0,48.27651331750315,2.0,6.0,0.905310607080694,0.0,28.0,119.0,6.0,119.0,2.2542211892057664,10.53183592610456,10.531828644010162,1.0,158.0,144.2300042438996,3.16486874101361,1.0,-0.2443597497248374,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
8.0,6.0,33.0,50.78070949202354,2.0,6.0,0.9415271510115314,0.0,26.0,119.0,6.0,119.0,2.134941574756852,10.531954868829851,10.531953027890092,1.0,161.0,145.6396956837049,2.0005929647017417,1.0,-0.2286181131418532,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
9.0,6.0,41.0,50.83995353637439,2.0,6.0,0.9288636644909546,0.0,26.0,119.0,6.0,119.0,2.08152402988743,10.532203381680844,10.532214740251971,1.0,160.0,145.10527019532037,2.082900169309303,1.0,-0.2234570729349819,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
13.0,6.0,29.0,50.789912955087466,2.0,6.0,0.9554858142546402,0.0,26.0,119.0,6.0,119.0,2.0622857003425983,10.531741155520033,10.53172782747288,1.0,162.0,146.69204628779653,1.8491842949679815,1.0,-0.2477223637223384,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
10.0,8.0,74.0,48.84930387359873,2.0,6.0,0.902984461897246,0.0,26.0,119.0,6.0,119.0,2.104221036565108,10.53195112281437,10.53194968211842,1.0,159.0,144.7218938184972,2.560490746294968,1.0,-0.2213669096302866,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
22.0,8.0,105.0,46.30782826246664,2.0,5.0,0.966596988500501,0.0,25.0,119.0,6.0,119.0,2.126354750497547,10.531008089892875,10.530957111419616,1.0,161.0,145.86496844102254,2.709905208089385,1.0,-0.2558285836177597,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
13.0,8.0,44.0,45.93009130273107,2.0,6.0,0.8894263510299475,0.0,25.0,119.0,6.0,119.0,2.0784972951452327,10.531532554001636,10.531508673814562,1.0,160.0,145.15196390534203,2.2977482867941994,1.0,-0.2172322645471031,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
10.0,6.0,32.0,49.90359458418571,2.0,6.0,0.945072827809876,0.0,26.0,119.0,6.0,119.0,2.122079655725704,10.531868074272836,10.531861660910383,1.0,161.0,146.1920381268488,2.0054410631420465,1.0,-0.2289347570870797,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
7.0,7.0,53.0,50.8151626135671,2.0,6.0,0.9374428507006464,0.0,26.0,119.0,6.0,119.0,2.1205597331739945,10.531974209523431,10.531973709813563,1.0,161.0,145.27067347233248,2.243360989566247,1.0,-0.2293534113374194,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
14.0,7.0,61.0,46.25188706147154,2.0,6.0,0.9324043890728348,0.0,25.0,119.0,6.0,119.0,2.1069419154754008,10.531862395779022,10.531856039513393,1.0,159.0,144.52591657370206,2.4732147817632004,1.0,-0.2342939800721949,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
14.0,6.0,34.0,47.861439263294194,2.0,6.0,0.9486965046534512,0.0,26.0,119.0,6.0,119.0,2.123518960594124,10.5320932305471,10.532098614478592,1.0,161.0,146.24941913840425,2.0917925332437197,1.0,-0.2376832587267736,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
9.0,6.0,33.0,50.41379971740135,2.0,6.0,0.9427263511731884,0.0,26.0,119.0,6.0,119.0,2.122607226577636,10.531901406345764,10.531896779692946,1.0,161.0,145.98216189353352,2.002737643231331,1.0,-0.2277689693349082,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
23.0,7.0,42.0,45.85068333726184,2.0,6.0,0.956590106998128,0.0,26.0,119.0,6.0,119.0,2.035598366402554,10.531657877188888,10.531640212953825,1.0,161.0,146.6671422108845,2.1163860165710515,1.0,-0.2651742986592468,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
45.0,10.0,48.0,29.130263120618796,2.0,6.0,0.8917560778494699,0.0,25.0,119.0,6.0,119.0,2.0073934098674404,10.531236162939551,10.531196199576996,1.0,160.0,146.4267559413001,2.8675786040526283,1.0,-0.2687980036317209,0,411dc8f3b6256081be7c3d3637b35cabd243c733,0.0
118.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,-0.3643923611978835,0,464cceda704b95d249c6c240212dae09497dda51,0.0
11.0,13.0,360.0,0.0130324074074074,1.0,2.0,1.0,0.0,14.0,14.0,2.0,14.0,0.9333333333333332,0.9333333333333332,0.9333333333333332,1.0,20.0,16.0,70.28628708901364,1.0,-0.3110631846990752,1,5e20cba226348f66c70c208b6a7e34542e70af2e,0.0
5.0,0.0,358.0,0.0150347222222222,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,35.0,31.0,67.51270207852194,1.0,-0.1899559976193071,1,d601388ed993cc21364b9f0b8587adf14a6a0b8a,0.0
74.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,32.0,67.51270207852194,1.0,-0.433853971089072,1,d601388ed993cc21364b9f0b8587adf14a6a0b8a,0.0
42.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,37.0,33.0,67.51270207852194,1.0,-0.5298754066845044,1,d601388ed993cc21364b9f0b8587adf14a6a0b8a,0.0
25.0,11.0,112.0,47.64705924078245,2.0,6.0,0.9064412838878128,0.0,28.0,119.0,6.0,119.0,2.252493771540822,10.531825769894084,10.531817835374971,1.0,159.0,144.43601640528576,3.155823044054237,1.0,-0.2470350858125756,0,d601388ed993cc21364b9f0b8587adf14a6a0b8a,0.0
66.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,46.0,40.0,1.0139255091635169,1.0,-0.5299399406319435,1,96892b735bb77e01983395819e7e3f8cf39fe454,0.0
14.0,1.0,363.0,71.7825925925926,1.0,4.0,1.0,0.0,5.0,10.0,4.0,10.0,1.0,2.0,2.0,1.0,47.0,41.0,1.006964115540803,1.0,-0.3090441476937514,1,96892b735bb77e01983395819e7e3f8cf39fe454,0.0
9.0,2.0,39.0,71.79762731481482,1.0,3.0,1.0,0.0,5.0,14.0,3.0,14.0,1.0,2.8,2.8,1.0,48.0,42.0,1.0046427221139518,1.0,-0.255585602897085,1,96892b735bb77e01983395819e7e3f8cf39fe454,0.0
9.0,3.0,75.0,71.79762731481482,1.0,3.0,1.0,0.0,5.0,16.0,3.0,16.0,1.0,3.2,3.2,1.0,49.0,43.0,1.0034820334930514,1.0,-0.2699596542646973,1,96892b735bb77e01983395819e7e3f8cf39fe454,0.0
64.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,44.0,1.0034820334930514,1.0,-0.5305942347812524,1,96892b735bb77e01983395819e7e3f8cf39fe454,0.0
10.0,6.0,30.0,49.80260391986543,2.0,6.0,0.9429661660025704,0.0,26.0,119.0,6.0,119.0,2.1444055889235587,10.531994281973546,10.53199447025301,1.0,161.0,145.65119776928773,2.007698097477858,1.0,-0.2300699925154484,0,96892b735bb77e01983395819e7e3f8cf39fe454,0.0
